id,sex,employment,marital,income,social2
145193,1,employed,1,151262,.070478313
145194,1,employed,1,24760,.79995072
145195,1,employed,1,32342,.57727772
145196,1,employed,1,11090,.17615262
145197,1,employed,0,6565,.24941933
145198,1,employed,1,9596,.50761348
145199,0,student,0,0,.46311069
145200,1,unemployed,1,8361,.15298282
145201,1,employed,1,49584,.80926734
145202,1,student,0,0,.93967056
145203,0,employed,1,5552,0
145204,1,employed,0,11989,.54564542
145205,1,employed,0,7224,.029241078
145206,1,employed,1,12755,.91002053
145207,0,student,0,2717,.48740423
145208,1,employed,0,20560,.55745298
145209,0,employed,1,7755,0
145210,1,student,0,0,.072115228
145211,0,unemployed,1,9748,.21273085
145212,0,employed,0,7329,0
145213,1,employed,1,6103,0
145214,1,employed,0,8364,.68134153
145215,1,unemployed,1,18271,0
145216,1,unemployed,0,13496,.61687982
145217,1,employed,1,25967,.28007042
145218,1,employed,1,7613,.51638597
145219,1,employed,1,8486,.8943162
145220,1,employed,1,12275,.71103483
145221,1,employed,1,14088,.7363897
145222,0,student,0,0,.8181591
145223,0,employed,1,4671,.63361907
145224,1,employed,0,19385,.51378363
145225,1,employed,1,10108,.65841419
145226,1,employed,0,7756,.2938658
145227,0,student,1,0,.75747007
145228,1,student,1,0,.8596065
145229,0,employed,0,9492,.48811421
145230,1,retired,0,8861,.32637361
145231,1,employed,1,11044,.66163766
145232,1,employed,1,26910,.31160691
145233,1,employed,1,20182,.26655734
145234,1,retired,1,9190,.30070484
145235,0,student,0,0,.88025063
145236,1,unemployed,0,0,.7312932
145237,0,employed,1,4248,0
145238,1,employed,1,6955,0
145239,0,employed,0,11504,.56614047
145240,1,employed,1,10385,.8220157
145241,0,employed,1,6455,.15290509
145242,1,unemployed,0,0,0
145243,1,employed,0,7104,.59740186
145244,1,employed,1,10620,.6456548
145245,1,employed,1,10880,.5326848
145246,1,employed,1,9050,.68209851
145247,1,employed,1,24199,.12164246
145248,1,employed,1,90732,0
145249,1,employed,1,5506,.74087775
145250,1,employed,0,48383,.92291558
145251,1,employed,1,10060,.55740911
145252,0,employed,1,71848,.77146876
145253,0,student,0,0,0
145254,1,student,0,12628,.86895484
145255,1,employed,1,26418,.60970622
145256,1,retired,0,7890,.0024771655
145257,1,employed,1,61596,.54741055
145258,1,retired,0,130287,0
145259,1,unemployed,1,17776,0
145260,0,employed,1,42786,.48623481
145261,1,unemployed,1,25661,.59403795
145262,1,employed,0,10001,.79750085
145263,1,employed,0,16685,.87126559
145264,1,unemployed,0,10249,.1347515
145265,1,employed,1,95213,.10942676
145266,1,employed,1,6510,0
145267,1,employed,0,38233,.36752734
145268,0,employed,1,20016,0
145269,0,employed,1,7979,.099662945
145270,1,employed,1,7810,.059740286
145271,1,student,0,0,.43827936
145272,1,student,0,0,.67099243
145273,1,employed,1,8962,.51672262
145274,1,retired,1,4736,.3399812
145275,1,employed,1,6272,.94802141
145276,0,retired,0,4449,0
145277,1,unemployed,1,12991,.30827025
145278,1,employed,1,5890,.65400821
145279,1,employed,0,41450,0
145280,0,employed,0,21952,.26495725
145281,1,employed,1,36454,.5780564
145282,1,employed,1,64007,.78677469
145283,1,employed,1,320166,.28632513
145284,1,employed,1,17662,.31316367
145285,1,retired,0,7034,0
145286,1,employed,1,26319,0
145287,1,employed,1,10769,.66179359
145288,1,retired,1,15024,.22827296
145289,1,employed,0,13915,.79700011
145290,1,employed,0,23340,.50568712
145291,0,unemployed,0,17421,.53257364
145292,0,employed,1,10971,.11965727
145293,0,student,1,0,.18721755
145294,1,employed,1,7662,.65537208
145295,1,student,0,7760,.22126892
145296,0,employed,0,18918,.88330096
145297,1,employed,1,83886,.38591293
145298,1,unemployed,0,5860,0
145299,1,employed,0,115434,.40697289
145300,1,employed,0,17038,.56062436
145301,0,employed,1,25835,0
145302,1,employed,1,29551,.38921914
145303,1,retired,0,19584,0
145304,1,employed,0,12204,0
145305,1,student,0,0,.90885943
145306,0,employed,1,5721,.0029461186
145307,1,employed,1,8384,.38020006
145308,1,employed,1,124517,.48422047
145309,0,employed,1,5310,.78149694
145310,1,employed,1,11029,.586151
145311,1,employed,0,18941,.50914055
145312,1,employed,1,6599,.6847102
145313,1,employed,1,7849,.47777057
145314,1,retired,1,4044,.17835703
145315,1,student,0,0,.95333552
145316,1,student,0,61505,.78696007
145317,1,employed,1,6508,.60968941
145318,1,employed,0,48784,.50930327
145319,0,employed,0,14351,.078555912
145320,1,employed,1,6697,0
145321,1,retired,1,9146,.20073192
145322,0,student,0,0,.95901763
145323,0,employed,1,9148,.61163986
145324,0,employed,1,195708,.9918716
145325,0,employed,0,6159,0
145326,1,unemployed,1,6146,0
145327,1,employed,1,84233,0
145328,0,employed,1,14977,.66953373
145329,0,employed,0,15607,.80314159
145330,0,employed,0,137628,.51175576
145331,0,employed,0,15061,0
145332,1,employed,1,36021,0
145333,1,employed,1,29780,0
145334,1,employed,1,13030,.63269264
145335,0,retired,1,7163,0
145336,1,employed,0,13928,.79308963
145337,1,employed,1,12961,.68590754
145338,1,employed,0,7362,.075456679
145339,1,unemployed,0,0,0
145340,1,employed,1,7541,0
145341,1,employed,1,102379,.74519551
145342,1,employed,1,5992,.93025869
145343,1,employed,0,8242,.52360016
145344,1,student,0,0,.89138955
145345,1,employed,1,54646,.75723523
145346,1,employed,1,6309,.95328891
145347,0,retired,1,4166,.21260341
145348,0,employed,1,77928,.88319564
145349,1,employed,1,14037,0
145350,0,employed,1,12757,.42813927
145351,1,employed,1,17900,0
145352,1,employed,0,6184,.27980003
145353,0,employed,1,18797,.4396964
145354,1,employed,1,18035,.27745274
145355,0,unemployed,0,5393,.057457116
145356,1,employed,1,12493,.56803614
145357,1,student,0,0,.92752194
145358,0,employed,0,42959,0
145359,1,employed,1,48589,.68957126
145360,0,unemployed,1,0,0
145361,0,employed,1,11610,.28918207
145362,1,student,1,0,.9932155
145363,0,retired,1,7537,0
145364,1,unemployed,0,0,0
145365,1,student,0,0,.87674916
145366,0,employed,0,15049,.45375797
145367,1,employed,0,10272,0
145368,1,unemployed,1,982,.6858623
145369,1,employed,1,17103,.7820183
145370,1,retired,0,5352,0
145371,1,employed,0,16100,.1372578
145372,1,student,0,11743,.14809972
145373,0,employed,0,8544,.59614396
145374,0,employed,1,27656,.49520054
145375,1,employed,0,8388,.26726347
145376,1,retired,0,4014,0
145377,1,student,0,0,.91394567
145378,1,employed,1,53682,.55027539
145379,1,retired,1,9850,.29853064
145380,1,employed,0,36864,.58839351
145381,1,employed,1,6839,.52864188
145382,1,employed,0,8467,.81309593
145383,1,employed,1,27471,.34880483
145384,1,employed,1,15439,.55101281
145385,1,employed,1,6280,0
145386,1,employed,0,22883,0
145387,1,student,0,19092,.19620478
145388,1,employed,1,7933,0
145389,1,unemployed,0,0,.042723384
145390,1,employed,1,22433,0
145391,0,employed,0,7715,.56313962
145392,1,employed,1,7544,.12253095
145393,1,retired,1,12553,.20905349
145394,1,employed,0,71437,.6310879
145395,0,employed,1,23187,.63768131
145396,1,retired,1,3484,.088517442
145397,1,employed,1,48775,.89650756
145398,1,retired,1,9280,0
145399,1,student,0,0,.83725321
145400,1,student,0,6095,.13659634
145401,1,student,0,50209,.45385766
145402,1,employed,1,15692,.94829386
145403,1,employed,1,56233,0
145404,1,employed,1,9681,.80165267
145405,1,employed,0,6848,.87070018
145406,1,retired,0,5399,.31323937
145407,0,unemployed,1,7300,.24653806
145408,1,employed,1,32139,0
145409,1,retired,0,938,.25462487
145410,1,employed,1,11867,.45509398
145411,1,student,0,0,.84329903
145412,0,employed,1,5453,.7243011
145413,1,unemployed,1,22786,.12979512
145414,1,employed,1,47191,.52375269
145415,1,employed,1,8852,.93176907
145416,1,retired,1,10388,.00057490275
145417,0,employed,1,10508,.011142986
145418,1,retired,1,3978,.22294676
145419,1,employed,1,20627,.89380258
145420,1,employed,1,17926,.54407346
145421,1,employed,1,37959,0
145422,1,employed,1,7885,0
145423,1,employed,0,91432,.69147319
145424,1,employed,1,13707,0
145425,1,retired,0,7143,.24852279
145426,1,retired,0,3332,.22815748
145427,1,employed,1,8136,.53494203
145428,0,unemployed,1,10602,.57769263
145429,0,unemployed,1,50698,.096397355
145430,0,employed,0,15344,.63929719
145431,1,student,0,18543,.70307559
145432,1,employed,1,6151,0
145433,1,employed,1,22304,.63154984
145434,1,employed,0,38823,.4200128
145435,1,student,0,0,.72438788
145436,1,student,0,0,.30339286
145437,1,employed,1,13109,.9005723
145438,1,student,0,0,.26222703
145439,1,employed,1,6301,0
145440,1,student,0,0,.95738769
145441,0,unemployed,1,0,.71149898
145442,1,retired,1,10061,.26139492
145443,0,employed,0,12310,0
145444,1,unemployed,1,37149,.66916972
145445,0,student,0,0,.85083002
145446,0,employed,1,5601,0
145447,1,student,1,0,.99964112
145448,0,employed,1,5327,0
145449,0,retired,1,4612,.28670636
145450,0,student,0,3959,.011645999
145451,1,employed,1,13478,.77110058
145452,0,employed,1,9208,.27026185
145453,1,employed,0,23896,0
145454,1,student,0,27566,.92337161
145455,0,retired,1,6579,0
145456,1,employed,0,6590,.6456911
145457,1,employed,1,12725,0
145458,1,employed,1,26490,.6900897
145459,0,employed,1,16215,.17110346
145460,0,employed,1,13720,.085818298
145461,0,employed,1,27390,0
145462,1,employed,1,6406,0
145463,1,employed,0,60690,.80125225
145464,0,employed,1,29796,.57412094
145465,1,employed,0,25953,.63746285
145466,1,employed,1,8278,.70913899
145467,1,employed,1,7648,0
145468,1,student,0,4166,.8841722
145469,1,unemployed,1,0,.59867311
145470,0,employed,1,5059,.72965419
145471,0,retired,1,6719,.21063538
145472,1,retired,1,21124,0
145473,0,employed,1,7155,0
145474,1,retired,0,4218,.24815933
145475,1,employed,1,8658,.58381349
145476,1,employed,1,7600,.58913994
145477,1,unemployed,0,0,0
145478,1,employed,0,16021,.84486908
145479,1,employed,0,8339,0
145480,1,employed,0,6610,0
145481,1,employed,0,8365,.53995699
145482,1,employed,0,12336,0
145483,1,retired,0,4491,.056205314
145484,1,employed,1,23533,.45554802
145485,0,employed,1,190140,.49604991
145486,1,employed,1,18179,.59475106
145487,0,employed,1,17981,.32741272
145488,1,employed,1,15497,.51928872
145489,1,employed,1,12498,.38936234
145490,1,employed,1,12772,.50751495
145491,1,employed,0,24230,0
145492,1,employed,1,141288,0
145493,1,employed,0,11675,.96960056
145494,0,employed,0,7944,0
145495,0,student,0,0,.011116123
145496,0,employed,1,30719,.22006571
145497,1,employed,1,104748,0
145498,1,employed,1,7923,.52256769
145499,1,employed,1,20547,.53221959
145500,1,employed,0,8478,.55398822
145501,0,student,0,18344,0
145502,1,employed,0,5360,.53832161
145503,1,employed,1,9760,.60561329
145504,1,employed,1,13427,.45507047
145505,1,employed,1,8356,0
145506,0,employed,1,11529,0
145507,0,employed,1,4553,.46776757
145508,1,employed,1,62709,0
145509,1,employed,1,6657,.7490297
145510,1,employed,1,10522,.55770475
145511,0,unemployed,1,0,.59161538
145512,0,student,0,7722,0
145513,1,unemployed,1,24947,.8079952
145514,0,employed,1,13767,.010220052
145515,1,employed,1,14119,.25104365
145516,1,retired,1,39634,0
145517,1,employed,1,31340,.56731129
145518,0,student,1,0,.6245625
145519,0,employed,1,25836,.61673248
145520,1,unemployed,1,9099,.65738571
145521,1,student,0,7575,.91624409
145522,1,employed,0,8488,0
145523,1,employed,0,16276,.71936315
145524,0,employed,0,14044,.64672577
145525,1,employed,1,15402,.70302969
145526,1,employed,1,9490,.64271426
145527,0,employed,1,15243,.80765682
145528,1,employed,1,7059,.42578262
145529,1,employed,1,175468,.53770435
145530,0,employed,0,17748,.79854989
145531,1,employed,0,11222,0
145532,1,student,0,0,.86386973
145533,1,retired,0,4440,.31797761
145534,0,employed,0,49621,.74193966
145535,1,employed,0,11998,.53208041
145536,0,employed,0,8084,0
145537,0,unemployed,0,46446,.53534508
145538,1,employed,1,22115,.88235223
145539,1,unemployed,1,5603,0
145540,1,employed,1,9879,.055288531
145541,1,employed,1,7448,.43111479
145542,0,retired,1,6636,.24100852
145543,1,employed,1,7352,0
145544,0,employed,1,6299,.79165941
145545,1,employed,1,11710,0
145546,1,employed,1,21110,.64999843
145547,1,employed,1,6727,.58690536
145548,1,employed,0,23605,.73364067
145549,1,retired,0,7499,0
145550,1,unemployed,0,0,.5225457
145551,1,unemployed,1,12574,.32285804
145552,1,employed,1,48589,.5833376
145553,1,employed,1,7128,.95310819
145554,0,employed,0,13576,.56303847
145555,0,employed,1,38048,.58638823
145556,1,employed,1,10660,.75617284
145557,1,employed,1,25028,.34318611
145558,0,student,0,27045,.85383427
145559,1,unemployed,0,0,.19104408
145560,1,employed,1,10318,.080475651
145561,1,employed,1,10600,.20070578
145562,1,unemployed,0,0,0
145563,1,employed,1,21123,.68061244
145564,1,employed,1,6278,.89807701
145565,1,employed,0,17672,.61367255
145566,1,retired,0,12619,.19315307
145567,1,student,0,0,.1962665
145568,1,employed,1,7050,.59411156
145569,1,student,0,0,.37697586
145570,1,student,0,8859,.81834579
145571,0,student,0,0,.84279084
145572,0,employed,1,33312,.065613531
145573,0,employed,1,4890,0
145574,1,employed,1,7732,.10775284
145575,1,student,0,0,.87138611
145576,0,employed,1,5872,.69194049
145577,0,employed,1,10555,.71372974
145578,1,student,1,0,.87021309
145579,1,employed,1,10289,0
145580,1,employed,1,10642,.61786515
145581,1,employed,0,18956,.66733336
145582,1,employed,1,11572,.68759578
145583,1,retired,1,9145,0
145584,1,employed,1,39668,.17917228
145585,1,employed,0,11552,.54259419
145586,0,employed,1,6977,.59991771
145587,1,employed,1,79970,0
145588,1,employed,1,16303,.52205539
145589,0,unemployed,1,0,.53426391
145590,0,employed,1,32662,.88551241
145591,0,employed,1,25215,.24014728
145592,1,unemployed,1,0,.54634023
145593,0,employed,0,17419,.67464387
145594,1,employed,1,10522,0
145595,1,employed,0,10712,.57821691
145596,1,employed,1,11228,.52408195
145597,1,employed,1,10813,.65186775
145598,1,unemployed,1,0,.58208835
145599,1,retired,0,12903,.22474501
145600,1,unemployed,1,7602,.66247815
145601,1,employed,1,15619,.84628201
145602,1,employed,0,39198,.29049769
145603,1,student,0,16023,.90932262
145604,1,employed,1,23255,.24781404
145605,1,unemployed,1,0,0
145606,1,employed,1,5535,0
145607,1,employed,1,27837,.96585351
145608,0,employed,0,6386,0
145609,0,employed,0,46763,.58537966
145610,1,employed,0,14155,.78222269
145611,1,retired,1,15344,.18929623
145612,1,employed,1,7997,.64857018
145613,0,employed,1,4494,.60475367
145614,1,employed,1,7294,.19546948
145615,0,employed,1,26007,.18463416
145616,1,student,0,0,.76049256
145617,1,employed,1,8871,.047637898
145618,1,employed,0,10460,.62216127
145619,0,employed,0,9634,.59143889
145620,1,unemployed,1,0,.073459163
145621,1,employed,0,8792,.82176256
145622,0,employed,1,44370,.56713951
145623,0,retired,0,3714,.26529628
145624,1,student,0,8399,.8483451
145625,1,student,0,5266,.41205835
145626,1,retired,1,2006,.21847562
145627,1,employed,1,23369,.6324234
145628,1,unemployed,0,4051,.78739357
145629,0,employed,1,13803,0
145630,0,unemployed,0,0,.51585072
145631,0,employed,1,6243,0
145632,0,employed,1,14291,.38919035
145633,0,employed,0,13045,.2538974
145634,1,employed,0,7062,.1163694
145635,1,employed,0,18535,.97550982
145636,1,employed,0,14356,0
145637,1,retired,1,21669,0
145638,1,student,0,0,.49106842
145639,0,employed,1,5343,.49700665
145640,1,employed,0,30224,.37277257
145641,1,student,0,0,.87292886
145642,1,employed,0,12886,.15480348
145643,1,employed,1,69159,.42700025
145644,1,employed,1,21966,.030800346
145645,0,employed,1,32979,.62349135
145646,1,employed,1,8635,.53341269
145647,1,retired,1,5769,.33958504
145648,1,employed,1,1000000,0
145649,1,student,0,23018,.82587284
145650,0,retired,0,5910,.36830232
145651,0,retired,1,40864,0
145652,1,student,0,0,0
145653,1,employed,1,12192,.56549418
145654,1,retired,0,6767,.28227788
145655,1,employed,1,10480,.73509955
145656,1,student,0,0,.57535326
145657,1,employed,1,26089,.65014565
145658,1,employed,1,6080,0
145659,1,employed,1,10322,.95033336
145660,0,student,1,0,.845864
145661,0,employed,1,12466,0
145662,1,employed,0,13976,.28990832
145663,1,student,0,5013,.8642903
145664,1,employed,1,12000,.75112826
145665,0,retired,1,9965,.27290362
145666,0,employed,1,8496,.71974456
145667,1,employed,0,27487,0
145668,0,employed,0,7247,.51953709
145669,0,employed,1,6883,.91406947
145670,1,employed,1,22325,.5608263
145671,1,employed,0,14899,.63284492
145672,1,employed,1,8850,.25282049
145673,1,employed,1,22080,.69910902
145674,0,student,0,0,.12508085
145675,1,retired,1,11153,.19180125
145676,1,retired,0,4690,.050798021
145677,1,employed,0,8385,0
145678,0,employed,1,15977,.53090429
145679,1,employed,1,15045,.10802968
145680,1,employed,1,53842,.6291247
145681,1,employed,1,9568,.53885072
145682,1,employed,1,10469,.55272412
145683,0,employed,1,6852,.76418346
145684,0,employed,1,18223,.58740932
145685,1,employed,1,19658,.21159779
145686,1,employed,1,11242,0
145687,1,unemployed,0,0,.77791584
145688,1,retired,1,5711,0
145689,1,unemployed,0,0,.62536979
145690,1,unemployed,0,6934,.23589791
145691,1,unemployed,0,0,.029523315
145692,1,retired,1,8061,.24967149
145693,0,student,0,32385,.73029411
145694,1,employed,1,8850,.34991732
145695,0,employed,0,99624,0
145696,1,student,0,0,0
145697,1,employed,1,7140,.53113556
145698,1,employed,0,5759,.28543401
145699,1,employed,1,15072,.81419069
145700,0,student,0,0,.7721954
145701,1,employed,1,14595,.55064958
145702,1,employed,1,141575,0
145703,1,unemployed,0,0,0
145704,1,unemployed,1,8232,.4134959
145705,0,employed,1,8086,.55408514
145706,1,student,0,4774,.83007896
145707,1,employed,1,10417,.74693727
145708,1,employed,1,6979,0
145709,0,student,0,0,.7250371
145710,1,unemployed,1,0,0
145711,1,employed,1,39300,.74717253
145712,1,employed,0,13020,0
145713,1,employed,1,5762,.6686061
145714,1,employed,1,13689,.15508157
145715,1,employed,1,273370,.60364676
145716,1,employed,1,20787,.14482731
145717,1,employed,1,9316,.55164999
145718,1,employed,1,9498,.50286382
145719,1,retired,0,6615,.33654067
145720,0,unemployed,1,19040,.6385653
145721,1,employed,1,12485,.038373921
145722,1,employed,1,8187,.064630099
145723,1,employed,1,70562,.02543026
145724,0,employed,1,12579,.80362225
145725,0,unemployed,1,31644,.53394699
145726,1,employed,0,41485,.080658048
145727,1,employed,0,17581,.53532875
145728,1,unemployed,1,0,0
145729,1,student,0,5287,0
145730,0,employed,1,8619,0
145731,0,unemployed,1,11626,.79781258
145732,0,employed,1,7143,.95523888
145733,1,student,0,0,.59103251
145734,1,employed,1,11908,0
145735,1,employed,1,7940,0
145736,1,retired,1,7845,0
145737,1,employed,0,25278,.92416489
145738,1,employed,1,21646,.63092846
145739,1,retired,1,26993,.32244399
145740,1,employed,0,11006,.03813966
145741,1,student,0,0,.96914238
145742,0,employed,1,40370,0
145743,1,employed,1,28463,.87124509
145744,1,unemployed,1,19613,.83407766
145745,1,student,0,0,.99105054
145746,1,employed,0,11039,.62915421
145747,0,employed,1,11538,.63778245
145748,0,unemployed,1,12118,.8726511
145749,0,unemployed,0,0,.53284222
145750,1,employed,1,11568,.70228165
145751,0,employed,1,4434,.11457431
145752,1,unemployed,1,0,.53913182
145753,1,unemployed,1,0,.52415431
145754,1,employed,1,6777,0
145755,1,employed,0,14435,.50273949
145756,1,employed,1,58615,0
145757,1,employed,0,15563,.44172493
145758,1,employed,0,127038,.22440189
145759,1,employed,1,15269,0
145760,1,student,0,7459,.40186751
145761,1,employed,1,32796,.52646977
145762,1,student,0,0,.71670061
145763,1,employed,1,25342,.34631053
145764,1,retired,1,1062,0
145765,1,retired,0,3968,0
145766,0,retired,1,10329,.34748614
145767,1,student,0,0,.71343642
145768,0,employed,1,15721,.66240346
145769,1,retired,0,4341,.089447275
145770,0,retired,0,4004,.25400671
145771,1,student,0,13567,.95473814
145772,1,employed,1,52053,.83586872
145773,1,unemployed,1,17351,.64139181
145774,1,employed,1,18125,.36631286
145775,1,unemployed,1,8161,.5356282
145776,1,unemployed,1,0,.51808882
145777,0,student,0,0,.91123378
145778,1,student,0,0,.89444101
145779,1,employed,1,32091,.57711452
145780,1,employed,1,25286,.87781101
145781,1,employed,1,14478,.074157745
145782,0,unemployed,1,0,.51424223
145783,1,employed,1,8520,.75838095
145784,1,employed,1,35111,.50965756
145785,0,student,0,6929,.91567445
145786,1,employed,0,14086,.18045802
145787,1,employed,0,16778,0
145788,0,employed,1,8458,.66367733
145789,1,unemployed,0,0,.78131109
145790,0,retired,0,9359,0
145791,1,employed,1,7700,0
145792,1,employed,1,8711,.38179097
145793,1,retired,0,31901,0
145794,1,student,0,0,.58501774
145795,1,employed,1,37957,.35373965
145796,1,employed,1,13631,.58638763
145797,0,employed,1,5219,.1817885
145798,1,employed,0,14568,0
145799,1,employed,1,62648,.37873429
145800,1,student,0,16453,.32083762
145801,0,student,0,4663,.085669369
145802,1,employed,0,32555,.5295155
145803,1,employed,1,55883,.52842522
145804,1,student,0,0,.97484207
145805,0,unemployed,0,0,0
145806,1,employed,1,5632,.43084955
145807,1,employed,1,12474,.62101597
145808,1,employed,0,6649,.11943348
145809,1,employed,0,8805,0
145810,1,employed,1,67788,.5810073
145811,1,student,0,4481,.54188877
145812,0,employed,0,10316,.79167384
145813,1,employed,1,17730,.026501697
145814,1,employed,1,14175,0
145815,1,student,0,9336,.26323324
145816,1,employed,1,9813,0
145817,1,retired,1,18530,.25314838
145818,1,student,1,0,.91791099
145819,1,employed,0,14154,0
145820,1,retired,0,7752,.054212999
145821,0,student,0,5375,.84076065
145822,0,student,0,3615,.86117125
145823,1,student,0,0,.98585939
145824,0,employed,1,19316,.53684223
145825,1,employed,1,18053,.55238473
145826,1,employed,1,21955,.23377189
145827,1,employed,1,5749,.58656144
145828,1,employed,1,21921,.17712367
145829,0,employed,1,15574,.13571866
145830,1,employed,1,15427,0
145831,1,employed,1,5820,.54294747
145832,1,employed,0,13890,.51415348
145833,0,retired,0,5829,0
145834,1,employed,1,37085,0
145835,1,employed,0,19763,.59797519
145836,1,employed,1,11858,0
145837,1,unemployed,1,5751,.62247235
145838,1,unemployed,1,14899,0
145839,0,employed,1,28405,.21299456
145840,0,unemployed,1,0,.37585586
145841,1,employed,1,7398,.1908403
145842,1,student,0,3282,.87120712
145843,1,employed,0,8708,0
145844,1,employed,1,26192,.11382705
145845,0,unemployed,1,21869,.015294271
145846,0,employed,1,5163,.4948245
145847,0,unemployed,0,19531,.60500008
145848,1,retired,0,13678,.13647281
145849,1,employed,1,145483,0
145850,0,unemployed,1,0,0
145851,1,employed,0,16217,.75139534
145852,1,employed,1,17912,0
145853,0,employed,0,44069,.80006009
145854,1,employed,1,10453,.0011382167
145855,1,employed,1,17061,0
145856,1,employed,0,8966,.46093833
145857,1,retired,1,6905,0
145858,1,employed,1,22290,0
145859,1,employed,1,8800,0
145860,1,employed,1,13561,.39755586
145861,0,employed,0,13825,.54197878
145862,0,student,0,0,.81695479
145863,1,unemployed,1,24666,.54956418
145864,0,unemployed,1,11590,.20327635
145865,1,employed,1,18616,.4387325
145866,1,employed,1,14371,.53425425
145867,1,unemployed,0,6827,.63790238
145868,1,student,0,0,.93580264
145869,1,employed,1,27175,.57954162
145870,1,student,0,0,0
145871,1,employed,1,7606,.62216759
145872,0,student,0,0,.88761681
145873,0,employed,1,13210,0
145874,1,employed,1,41900,.81671953
145875,1,student,0,0,.7790128
145876,1,retired,1,10897,.23737812
145877,0,retired,0,19930,0
145878,1,employed,1,7213,.0091980807
145879,1,employed,1,11331,.69877374
145880,1,employed,0,19509,.51416314
145881,1,employed,1,6243,.26334977
145882,0,employed,1,7019,.72718
145883,1,student,0,5602,.81826866
145884,1,employed,0,29030,.29747981
145885,0,unemployed,1,0,.76435179
145886,0,employed,1,14485,.29078138
145887,1,employed,1,11097,0
145888,1,employed,1,7871,.53000474
145889,0,retired,1,7800,0
145890,1,unemployed,1,5918,.54908538
145891,1,employed,0,8544,0
145892,1,student,0,0,.19792545
145893,1,student,0,0,.66251606
145894,1,unemployed,1,9656,.52714854
145895,1,employed,1,8025,.09410844
145896,0,unemployed,1,0,0
145897,1,employed,1,13381,0
145898,0,retired,1,7472,.10482199
145899,1,employed,1,12552,0
145900,1,employed,1,41476,.60403925
145901,1,student,0,5794,.73250103
145902,1,employed,1,8032,.58529168
145903,0,unemployed,1,0,.31069443
145904,0,student,0,9142,.79456806
145905,1,employed,1,38087,.62791866
145906,1,employed,0,20844,.71951568
145907,1,employed,1,14356,.53470516
145908,1,employed,1,13452,.2810216
145909,0,retired,0,11344,.11220206
145910,1,employed,0,7846,.80489188
145911,1,employed,1,25760,.51200438
145912,1,unemployed,0,9592,.81046987
145913,1,employed,0,26916,.62366951
145914,0,employed,1,8084,.81012082
145915,0,employed,1,9991,.52669007
145916,1,unemployed,1,0,.71112877
145917,1,student,0,21764,.84333187
145918,1,student,0,0,.81034613
145919,1,employed,0,12351,.60981411
145920,1,student,0,0,.79225165
145921,1,employed,0,45220,.64985335
145922,1,student,0,0,.5789215
145923,0,employed,0,24772,0
145924,1,employed,1,8466,.81829846
145925,1,student,0,5660,.9653219
145926,1,employed,1,55309,0
145927,0,employed,1,4052,0
145928,1,employed,1,6171,0
145929,1,employed,1,11623,0
145930,1,retired,1,9138,.15908788
145931,1,retired,1,13611,.21114831
145932,1,employed,1,58706,.66014081
145933,0,employed,1,11921,.54317558
145934,1,student,0,6045,.64890742
145935,1,employed,0,50389,.86153847
145936,0,employed,1,5424,.00001909204
145937,1,student,0,0,.61171669
145938,1,retired,1,12053,.077065937
145939,1,employed,1,5376,.17168102
145940,1,student,1,0,.85918307
145941,1,employed,1,21257,.58261418
145942,0,employed,0,10081,.14635655
145943,0,unemployed,1,0,0
145944,0,employed,1,4819,.58216023
145945,0,student,0,17686,.028075971
145946,1,employed,1,6661,.82503694
145947,1,student,0,0,.9854486
145948,1,employed,1,15254,.1522913
145949,1,employed,1,24214,.35170427
145950,0,employed,0,16755,.72063583
145951,1,employed,1,12930,.53576601
145952,1,employed,1,29040,0
145953,1,employed,1,9537,.50497586
145954,0,employed,1,14908,0
145955,0,retired,1,3497,.18154067
145956,1,employed,1,21962,0
145957,1,student,0,0,.47680956
145958,0,unemployed,1,0,.89544928
145959,1,employed,1,10474,.36007017
145960,1,employed,1,30448,.40340897
145961,0,retired,0,32379,.20314404
145962,0,employed,1,17456,.68294477
145963,0,student,0,0,.96337909
145964,0,employed,0,12167,.024507184
145965,1,student,0,0,.1280975
145966,1,employed,1,23857,.042510133
145967,0,student,0,11404,.87658322
145968,1,employed,1,33919,.70283705
145969,0,employed,1,9963,0
145970,1,unemployed,1,11216,.60114437
145971,1,employed,0,6539,.40261155
145972,0,retired,0,2770,.10538702
145973,0,student,1,24444,.79070008
145974,1,employed,1,25647,.84878236
145975,1,employed,0,11243,.72752923
145976,0,retired,1,9288,.17856646
145977,0,employed,0,9537,.028881181
145978,1,employed,1,23506,.57432985
145979,1,employed,1,9771,.64900756
145980,0,employed,1,4247,.84992433
145981,0,employed,1,5178,0
145982,0,unemployed,1,0,.7355172
145983,1,employed,1,18919,.70723355
145984,1,employed,1,10749,.43567479
145985,1,employed,0,40497,.59301233
145986,1,unemployed,1,9373,0
145987,1,employed,1,8289,.22234035
145988,0,unemployed,1,13694,.43092147
145989,1,employed,0,205658,.49619615
145990,1,employed,1,132065,0
145991,1,retired,0,12370,0
145992,1,employed,0,6434,.71610254
145993,0,student,0,0,.49602085
145994,1,employed,1,24778,.88222235
145995,1,unemployed,1,41236,.15454097
145996,1,student,0,5827,.52326202
145997,0,student,0,4992,0
145998,1,employed,1,17549,.82149488
145999,1,employed,0,137322,0
146000,0,student,0,0,.37198642
146001,1,retired,1,7296,0
